,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50
cat__Course_171,-0.04656298237762422,0.04619048389898796,0.06866606854528616,-0.0033091110737597618,0.00024139139976870407,-0.01445372182065668,-0.00781823242544853,0.0007145445586476268,0.00023824376785281417,0.0034868117119319017,0.014314466272206146,0.0183630613477994,0.008974007177292161,0.00786669223048711,0.0014626330562552779,-0.008545501774869325,-0.006614637209346832,-0.007286412147307426,-0.007310991516062877,0.014764975947493115,-0.0032834656531253318,-0.005892444669571275,0.006829422602519261,-0.004564874305338895,0.005792982431058498,0.0024175118442156273,0.0003461500270188246,-0.009789973929462133,-0.004947805498343193,0.0009399562233487375,-0.00023542413021517515,-0.004569317937102808,-0.015791630491320426,0.021344369049991888,0.01697155791351066,-0.01469607823371775,-0.005586230449616483,0.015234995169363424,0.0015289339339084932,0.005409524523169101,0.007186230168814788,-0.004926383027329421,0.00595375423590158,0.014614163887541557,-0.006716726540674123,-0.028505094274838733,0.014199253676121733,-0.0007383262494973751,0.0001194780735764428,-0.0026990102018027186
cat__Course_8014,0.004896926008000254,-0.008865791786526992,0.008875168959951218,-0.016499731213995117,0.011451301263940214,0.0071148827841839846,0.021845775525897903,0.044998590772988435,0.010911889297857604,-0.02053194168186976,-0.02697886647624614,-0.018819043097485638,-0.007997103062585675,0.013285012651371922,-0.04192559755313214,-0.024766939598325984,0.04770648088537499,0.005375104450929885,-0.015300913388182302,-0.0275704041514231,-0.014528027899377575,-0.004095922816862907,-0.05321398791145047,0.03299092535524334,-0.06450012453150566,-0.023811008748461305,0.10513358256914904,-0.0841467247258948,0.07845996334121119,-0.016007722192276995,-0.0006895187877765035,-0.004966829050175842,-0.0887322619455269,0.03904229247932883,-0.12738318774936783,-0.03296550991486986,-0.007223537755165817,0.004089972018816805,-0.04567894391556574,-0.016456177943352655,-0.041019705398053066,-0.08342102500013439,-0.02109272423363872,-0.03213394561965881,0.038951413475844264,-0.020720042342584913,0.08406494619513238,-0.06543272504590057,0.11167001415809999,-0.13341834606106687
cat__Course_9003,0.007731200108293492,-0.009950421987953182,0.015760959933725113,-0.012863701609827643,-0.013034873726563864,0.024133946437486585,0.022576407490099457,-0.004859607165570289,-0.012663199800915086,-0.0022230967908778492,0.045402369678349125,0.007537461896340505,0.03216285311717622,-0.020619666434483163,0.022469456144861382,0.015327115654100488,-0.026507343642471124,0.014993812653608057,-0.006862951420064012,0.01241051329072303,-0.0015716861441449027,0.0005579724924187073,0.04362850488973596,-0.00823922728352271,0.015230576775780956,0.022983350042712722,-0.0075128868490111494,0.059960873392295395,0.03241551030011366,-0.015327933174685997,-0.013260043862698296,0.02708569733904307,0.08342567101541931,-0.06536975963882428,-0.04079408957942119,0.010290282891780954,0.011316317643047056,-0.007375167980227401,-0.015674018818050854,-0.020595683060146513,-0.019029046559057634,-0.039647193301045644,-0.01901916632369261,0.032170034344189816,-0.1017899881894907,-0.05179527510012351,0.02127448261419348,-0.0010471314347479197,0.04743718131073279,0.03607039419644516
cat__Course_9070,0.005158344212359419,0.004131369499748067,-0.0015061593742376478,0.0037734922182335318,-0.006764597785263428,-0.005661598866044959,-0.0026180879594284788,-0.005495523604625076,-0.0023363141781481975,0.009790513870234357,-0.024666296525711395,-0.023445680031460366,0.00720043204968508,-0.03491479034647952,0.015216719114918216,0.018025996793226785,-0.014363744516785822,0.03207593346075641,-0.0036673519214111567,0.016753117782658897,-0.0028239056622651245,0.00849177629980964,-0.01977083674819748,-0.02555892345406713,-0.0024283004425661014,0.008783383260484562,-0.05378900759397936,-0.03919979018770697,-0.016607946518740598,0.008255966144198778,-0.014470172569465088,-0.01983790806632789,0.016012477795856284,0.008760695259627662,0.0076577228566362815,-0.001864564731750409,-0.04153574978977504,0.0012351057508366865,0.013656055281877914,0.014253023622836751,0.03751377824562896,0.017946656607659428,-0.01959945288281876,-0.009619808691754472,0.052551540693327146,-0.07565808932298855,0.04840877074314176,0.00032148834273299995,-0.056865757482235664,-0.0036548126397439344
cat__Course_9085,0.0009535328000073281,-0.00801170788302881,-0.006871738638406058,0.021171833709109845,-0.019942039915347216,0.0013208822682021656,-0.021466607975498164,0.011611760706409353,0.0022265470839689903,-0.0308864407336497,0.04250995090116108,-0.014184258086154436,0.016256428362867174,-0.0008163709886908234,0.008229978526500831,0.016361590938210033,0.07837375951137882,0.04704538308683283,0.03164028919009284,0.0074805977216610715,0.01938280836820477,0.03324284645286646,-0.026904241990771217,-0.015892619828860595,0.041389965304072594,0.0419618065303368,-0.07629296885477455,0.001768630834257351,-0.017878022934702288,-0.024955603030287928,0.012024687423497632,0.08404434628848825,0.049345007471837725,-0.035445954708923914,0.035232770930087684,-0.032944241153416806,0.09781631103971537,0.013517228614098892,0.04093813194593555,0.08647514126783214,-0.022803455917364802,-0.060112157821598476,0.03437288521182916,-0.12591892153087458,-0.2449139210119413,-0.18936752969015508,0.04660682133703955,-0.009321783406118795,0.10037454711521432,-0.03532513483125936
cat__Course_9119,-0.004535269306518029,-0.011309842903726946,-0.007278563453203072,-0.0020157134299079735,0.005305255960530085,-0.002846800327149819,-0.00954633551256995,0.007458026391906956,-0.0018338179300765641,0.020490585433481937,0.03131484232823856,-0.007769338276910226,-0.01749321963116837,-0.035974931856526844,0.019541303297842778,0.01644824105468704,-0.05045526503179386,-0.0013361781931384366,-0.00152943373991477,-0.040167481564312116,0.0048937917736315605,0.007328150878186676,0.0019032751712714218,-0.0021855019717496975,0.02303065842119904,-0.008040359919690064,-0.009035595760832352,0.006124276633653544,-0.03827069759251467,0.007796109916181789,0.03155862592380218,-0.019681262682216278,-0.002022550887891373,-0.00784370679745051,0.011144584018049047,-0.005952015986113578,-0.03694516952585589,0.03022057355744887,-0.01775374708541679,-0.011851724851775816,-0.0008273645354798798,0.025724650859785828,-0.031199723895465485,-0.03103286173814652,0.0182612412840039,-0.03846296233306019,0.01882063048768709,-0.019195049474186494,-0.031076822932972845,0.03845895998957504
cat__Course_9130,-0.0015700053991173893,-0.00955839764241382,0.00029955600197821276,0.017040256095639066,-0.0021299161046834593,0.008912090460733473,-0.007988386643662967,0.0038849373406902505,-0.0011047059487565459,-0.009814624585979918,0.014484412965664174,-0.011762709813928896,0.007336666729468596,-0.013385805314988338,0.004816479291896376,-0.004878862817738268,0.007177912934556232,0.006573775059043994,0.015047956720640174,-0.017973860429341612,0.01941458704416467,0.004857901718283301,0.0028451926470663413,-0.02796577061431926,-0.0020375449854655916,0.030046499221798285,0.0015321496932040254,0.004557250029222722,-0.04177490990958748,-0.019960471789666763,-0.008957016274478861,0.012476781030501096,0.001741798496249971,-0.02526241033194886,0.004159801269973866,-0.02290930690689539,0.0006287931915739415,0.018496237659774824,0.0072491174000734425,-0.004487622711085389,-0.023616902516635858,0.00651531569285636,-0.01297730563939423,0.03443942834089911,0.015403265747545272,0.000994997240997721,-0.020445436476446283,0.024175885430502524,-0.011009707748210636,-0.01332704371853145
cat__Course_9147,-0.002669013670619692,-0.011020162798509847,-0.012803123497380853,-0.005658685701867841,0.0037886597915226224,-0.019129634592138678,-0.00945105152606414,0.00038395434461387356,-0.0025984411368510036,-0.010083035803960977,0.028135845659920385,-0.0004647162655501633,-0.0135639521789432,-0.01385969661461955,0.004319812633376257,0.051598113075124886,0.0022779945552191647,0.02238455836021501,0.018963091121485264,-0.07034142073030696,0.051852291559259925,0.022296050285133828,-0.06468226775698457,0.026779063148203046,0.021767508359337308,-0.04576107653297271,-0.1180208863869242,0.03772555945028025,-0.023808661490818193,0.08151854268050626,-0.01784874325465443,-0.026659036530774644,0.05216257974428528,0.04854359038604366,0.09404669646085612,0.04778127891247566,-0.036013614144770514,-0.05504562031253977,0.046954499516884726,0.024542963606167964,-0.01203870059043282,0.39766517439612054,-0.03545757911040806,0.04479953264360072,0.020966007123686764,0.47972849378283483,-0.13997202081991342,-0.09328797216206865,0.34331091314638473,-0.13032279501164493
cat__Course_9238,0.005837264295432371,0.007339591266016483,-0.009927587735549437,-0.002545734560174594,0.0013863201628119888,-0.00486035912469579,-0.004834357675017891,-0.013933255809979592,-0.01996263651361381,-0.0045746337140892,-0.010975517612865818,-0.019598912557433866,-0.008946984131034025,0.024101533953819462,-0.022366896292107426,0.05140503294296718,0.06558693517672688,0.011733843838526468,-0.015435557611416193,-0.029297486223997943,0.03682657682698997,0.029358998743408575,-0.002193929351984895,-0.011330176257584852,-0.02018417082174355,0.007142060487009036,-0.019278230551498323,0.061122734735870876,-0.016336953461982807,0.044311997988931436,-0.13089710415141947,-0.023520148859466655,0.07704903919865866,-0.07078506861018918,0.00662395202142179,0.05397669023576929,-0.001775687084542692,0.03544262033371906,-0.10558901401690939,-0.0029192091039089638,0.030584421079878316,-0.18602699475883447,0.04031736455870765,0.014313172982652106,0.2718276517206895,0.11372063051715382,0.1676778105688762,0.24669994561463646,-0.2508888216647646,0.5896966889759796
cat__Course_9254,9.2688603813119e-05,-0.00568954302443469,-0.008874065156856039,-0.006245828071419876,-0.0036142636275908833,-0.02033687903260027,0.006174464137109352,-0.005932601269491907,-0.0013744744989517817,-0.0015594548343627066,0.01513888736976732,-0.01448255846970033,-0.01178430807265183,0.015483470946017125,0.009177097839177528,0.006285262004842336,-0.014801295302132773,-0.003813968847409802,-0.015044000608824423,-0.0010268894937392314,-0.010245714082147278,-0.010965847234714892,0.003042144634731932,0.02187185994982705,-0.006065236159595019,-0.011380662714909184,-0.024231255034612376,0.007162221987613113,-0.04295155033150603,-0.006263549124062863,-0.043700318576075634,-0.012594059050543014,0.03781815675007426,0.007844769308362979,0.011906340732365957,0.02441192260732227,-0.017307615680669224,-0.04597015208156382,0.029075170172175147,-0.0037723533192156617,0.030929832230071133,-0.01603123554131505,0.09812058446466412,-0.014115487299613746,-0.03026707815726298,-0.04106496794366665,0.008088983761607375,0.011452366165259069,-0.12226795352299005,-0.0857152687066384
cat__Course_9500,0.02583546885717916,0.024363612662967868,-0.017657261340281193,0.028525473970116014,0.007110171021166961,0.028724104786004984,-0.01102788687727963,-0.07173328099902802,0.0015087217131821956,0.018953018090007174,-0.09768132918772778,0.08791825740674832,0.034465226386137804,0.09321682874285481,-0.03846526006508524,-0.1457417897731769,-0.12522322233249444,-0.1309015150981084,-0.04063907611175653,0.2451625271909835,-0.11266919034007952,-0.10987083018952054,0.1717762663769186,0.0021209924480475595,0.06552271172028831,0.033449168263527444,0.11989980271325634,0.08834869575140376,0.008630362071300246,0.017827631620820086,0.22977928304610473,0.06081415558538232,-0.16681251708810996,0.009992157214601467,-0.07495783202359177,-0.16758244973345982,0.005597663050982457,0.05486547283860799,0.024495296084205073,0.018829176638101006,0.0103374191275304,0.11885539148378266,0.012470960185442474,-0.022591225320992638,0.047386520091584915,0.23342463342131822,-0.09958309961261028,-0.045564484476609005,0.1274810676551496,0.01307479026414576
cat__Course_9556,0.0007185174311977324,-0.0021477775218365796,-0.0015971682038721173,-0.0008101564434016507,-0.000859064047621297,0.0005039632095230185,0.003894763950747004,-0.004002332940756952,0.0026038668626001214,0.002994457687567018,-0.0011720758887449195,0.008982245896973776,0.013274249078600971,0.005373068580354699,-0.002477282978251964,-0.008010796054716924,-0.0007550463827790759,0.004051959492776787,-0.006756176034666039,-0.0011631663703173215,-0.013923484174307776,-0.0025268564425269084,0.004742588687606365,0.006292859836695707,-0.010530263306896598,-0.007654954169433003,-0.0026585283982498193,0.018241358810073452,-0.0032422539877470114,-0.008733558160614094,0.01150932734412599,0.0024377835959794193,0.013228766816757567,-0.0014476644112747517,0.016670534191594377,0.006199883792224692,0.008871992137547684,-0.0026040923565226106,-0.004153710491782297,-0.0010612149920258256,-0.010948668810227987,-0.015213593477958212,0.02425991521971156,0.0072895864719551805,0.001274122110677877,-0.015700418052976433,-0.012083822232821848,0.021532797730705995,-0.014344337148846972,-0.0017468376821628737
cat__Course_9670,6.122202657483342e-05,-0.0005055097490637362,-0.013797365787964318,0.00068076596687655,0.005090655122990867,-0.02015381415092445,0.0042022990213352795,0.006886842979225447,0.002467456820624799,0.014079083481510494,-0.0012048612739401973,-0.013964163307220012,-0.01072792514869895,-0.039624194279385856,-0.01560381394497769,0.01365215271852201,-0.013705275709236723,0.006965715525437259,-0.0023491571317168915,-0.02519974165879534,0.006202560717767661,0.012303392824246005,0.02320828862165373,-0.029146798409792615,0.03506690513088304,0.007876608136011112,-0.009360342340032923,-0.007014677974319806,-0.05371088643252528,6.721195179881095e-05,-0.01581271201868253,-0.015761299922414637,0.007104967491166396,0.010379566018044125,0.03885924389048155,0.049426873230370844,0.023822637873325045,-0.0057182559908257186,-0.022785802820078655,-0.001705639260817014,-0.020295224859848405,-0.11724954400591031,-0.047050490389395884,0.0298227315227753,-0.031180415917000354,-0.014891868849616878,0.02374807339382036,0.037473868728291115,0.015899591532169553,-0.057128121896531686
cat__Course_9773,0.00039634255016798885,0.006139513647548273,-0.018991519044061576,0.00045026516723763155,-0.007763341953762059,-0.007449170313173271,-0.004973787293900678,-0.014474313654942707,0.0016823634187339755,-0.0033024624963779166,-0.018801149941546053,-0.01491392886660135,-0.008219209208854009,-0.021924468071212663,0.034529537522683715,-0.005367592180346694,-0.008369340505907933,-0.004802620138189729,-0.0035414206874795446,-0.019226248999898346,0.039397117092801616,0.018278611827177018,-0.009149555351809807,-0.021339010721498835,-0.03613017722845125,-0.047192052853001015,-0.04716715599186226,-0.013586309283012951,0.013202231403391329,-0.0062589380236348115,-0.04465212707698352,-0.02901712960152076,0.04815018712451384,-0.0009846456343000007,0.029022199926894792,0.05196129321922202,-0.03315389955007686,-0.0647688624213558,0.029449719801802735,-0.09048560482820925,-0.020035117379098515,-0.11658276975808421,-0.11360989566672737,-0.007787144517320221,-0.013876075056386964,-0.285174770637502,-0.129224121623991,-0.13050795460572434,-0.12473046226141551,-0.27508913669755963
cat__Course_9853,0.00440693802269613,0.0003401804855568904,-0.002561250860212011,-0.0048352970364628775,-0.004996852671637238,-0.009141601684717197,-0.007649751450382823,-0.009536195841910634,0.0058150818419141544,-0.001531249759603214,-0.004884013315100148,0.009324789668876269,-0.012703384798608655,0.019787765263770664,-0.009899251892352499,-0.011736032550949526,0.03978829679709638,-0.005641279306369052,0.01852893009494727,-0.023879725751903617,-0.01504848781286513,-0.024254727664042085,0.00446628087101323,0.005692656993798253,0.007284484312414119,0.003290918034250658,-0.017433888714123935,0.03224874608976383,-0.016125929843008695,-0.0038607829259756643,-0.03168933240952152,-0.022435477503587212,0.011514942070061363,-0.006105867574615828,0.033123334699232024,0.024484291373208573,0.002381875821145747,0.028453932548658273,-0.0024374256115511405,-0.011618286598073235,0.026269317482475234,-0.01631173435287643,0.005159197721944821,0.03721793418536133,-0.0038249417066083223,-0.07298131135759545,0.020325006865406198,-0.0437611668128509,-0.05051543626301532,-0.04543946574601996
cat__Course_9991,-0.001462631102390248,-0.019458378251414055,0.006007778199917885,-0.014929674991226074,0.0250099995683608,0.034642637914099314,0.028592380511330815,0.05318125191763166,0.01687175028164326,0.01150977404095255,-0.007046928373914206,0.008809835533188896,-0.028523288593162686,-0.0009561382933289943,0.0108762736111319,0.02035597450201966,0.02384875806427683,0.0073507686674342074,0.03284386259983846,-0.04052253212922669,-0.003939446337696715,0.022553509188129275,-0.09203249134932236,0.056520276430685065,-0.07222571803333623,-0.013787574016074465,0.14951392749626502,-0.17266699433847046,0.14235185264470068,-0.06205743158658083,0.03662558437944929,-0.0058999338856889,-0.12512883604002775,0.06862376810127761,-0.07076711102400006,0.009932010993488241,0.019602410315739754,-0.020142255601311186,0.030646736068174803,0.019374787815903516,0.03364147562971345,0.09132411990117965,0.076048886500202,0.03319284033401232,-0.029233727200260164,0.011106756879051598,-0.04764958356411854,0.06681466682594679,-0.08242824984869908,0.10564769102951305
cat__Course_infrequent_sklearn,0.0007114569405477174,-0.0019872179119168453,0.0022562714511657916,-0.0019284529951692669,-0.00027880445862275854,-0.0013189279481324082,8.83947027334271e-05,0.000847202274191552,-0.0024523310810650183,0.0032026960850858135,0.002110263420489823,-0.001530342977481831,0.00028951192447934995,0.002961689831039918,9.881168726275324e-05,-0.00041196493357682594,-0.0039649672916807896,-0.004768880865037987,0.001412900444490742,-0.00020277443025733033,6.367472318917315e-05,-0.0016625816924207952,0.005505345958003902,-0.006045731315765481,-0.0009842569454740322,-0.00032361686580449633,0.008355133977008156,0.009144122724433087,0.0005956982407590745,0.0027085734819997185,0.0007150049949910236,-0.001916360749575463,0.0009342024779956139,-0.001286130109750757,0.008483481465276601,0.00044963940436085377,0.009503502907395604,6.82682530213103e-05,-0.009920997445683723,-0.003931100805400221,-0.005848287397913106,-0.0025086778962981203,0.00330279004313796,-0.004660029994626019,-0.004818888467734832,-0.004653181936247065,-0.004256695313124945,0.00038557482962931654,-0.0021652441181764016,0.0009174487373040949
cat__Daytime/evening attendance_0,0.0034342949056100046,-0.02832417003794107,0.014882947159869105,-0.031429406205221194,0.036461300832301,0.0417575206982833,0.050438156037228725,0.09817984269062012,0.027783639579500856,-0.009022167640917195,-0.03402579485016037,-0.010009207564296746,-0.03652039165574839,0.012328874358042934,-0.031049323942000204,-0.004410965096306302,0.0715552389496518,0.012725873118364062,0.01754294921165614,-0.06809293628064977,-0.018467474237074306,0.01845758637126635,-0.14524647926077278,0.08951120178592836,-0.13672584256484172,-0.03759858276453568,0.254647510065414,-0.25681371906436534,0.22081181598591174,-0.07806515377885777,0.03593606559167279,-0.010866762935864818,-0.2138610979855547,0.10766606058060645,-0.19815029877336787,-0.02303349892138165,0.012378872560573875,-0.01605228358249442,-0.015032207847390813,0.002918609872550822,-0.007378229768339635,0.00790309490104544,0.054956162266563226,0.0010588947143531438,0.009717686275584149,-0.009613285463533294,0.0364153626310139,0.001381941780046074,0.029241764309400703,-0.027770655031554396
cat__Daytime/evening attendance_1,-0.0034342949056100085,0.02832417003794108,-0.014882947159869108,0.0314294062052212,-0.03646130083230099,-0.04175752069828331,-0.05043815603722874,-0.09817984269062005,-0.02778363957950086,0.009022167640917213,0.03402579485016035,0.01000920756429675,0.03652039165574836,-0.012328874358042939,0.031049323942000183,0.00441096509630629,-0.0715552389496518,-0.012725873118364052,-0.017542949211656122,0.0680929362806497,0.01846747423707437,-0.01845758637126634,0.14524647926077278,-0.08951120178592838,0.1367258425648418,0.03759858276453574,-0.2546475100654139,0.2568137190643653,-0.22081181598591199,0.07806515377885778,-0.03593606559167278,0.010866762935864832,0.2138610979855547,-0.1076660605806064,0.19815029877336776,0.023033498921381623,-0.01237887256057389,0.01605228358249438,0.015032207847390844,-0.0029186098725509095,0.007378229768339753,-0.007903094901045344,-0.054956162266563253,-0.0010588947143532479,-0.009717686275584309,0.009613285463533388,-0.03641536263101375,-0.0013819417800462475,-0.029241764309400665,0.02777065503155426
cat__Previous qualification_1,-0.0063827499474640665,0.04098067994774107,-0.04321479526325878,0.023967235946264785,-0.0034854390659320987,-0.07271691616556286,-0.027717614184564175,-0.07691296642707467,0.03032512009553843,-0.003472481025721961,-0.040956933123093155,0.017013167854451533,-0.06264926832671713,0.0576787153717236,-0.027037729971343592,0.018594050608104803,-0.09100429274400408,-0.09598188594025268,0.03379738668318889,-0.009098851566809122,0.012575345555795772,-0.01144202208059246,-0.059245773722824115,0.04171032045570172,-0.049899085196388665,-0.1580336873533863,0.06878202752891516,-0.014646366641856617,-0.04252991081920647,-0.060161635045427465,-0.20132220652847949,-0.17913898040074833,-0.21167436009855384,0.3883752529891958,0.4267730513975431,0.1010879566364413,-0.04072686827149699,0.05362725518595141,0.04452579925405634,-0.008691197674181469,-0.00690360440911085,-0.07796339892270059,-0.04196074005915631,-0.05813711846069606,-0.007451256100905704,-0.01794493545034321,-0.039032996048078375,0.022693039642206272,0.06088125747759586,0.13683978293825472
cat__Previous qualification_12,-0.0009451325842165845,-0.004422704377226148,0.0024382099718853654,-0.0037661681985603343,0.0060704595407495236,0.006293746490111008,0.0020604582653337843,0.007796421275898168,0.002764721541812104,-0.002587242301562781,-0.0022295071444880217,-0.0005238027768636971,-0.00236218731246798,-0.0023609513907716204,0.004484531776474577,-0.005442224987417314,-0.00339571385633471,0.001140168874533767,-0.004547577682208079,0.0002200716427843176,0.0012498886751613827,0.003911884320887082,0.0042006127590784445,-0.0005123763568083677,-0.0020180993692911764,0.010198106566578175,0.002998128116631093,0.005158123624025179,0.0017650015075409836,0.0027496615609309966,0.004718316017759995,-0.0025476682734449055,0.02162658145777753,-0.018966790507428645,-0.013141646529115217,0.0013615603850426206,-0.006689336765693128,-0.0019110015352904238,-0.002764866548278999,0.008321972362047706,-0.011110895601567475,-0.004121762287387833,0.006925779266490961,-0.007074253796888374,-0.012327066838519751,-7.996667464665527e-05,0.02142535817093163,-0.007507485457604783,0.024000743099538906,-0.006652778358495769
cat__Previous qualification_19,-0.00269657395099762,-0.01736282883392674,0.0044358915509084456,-0.007032554342169629,0.008946079548281706,0.010276242229395736,0.030001563288689182,0.030465255781843024,-0.00243072459743283,-0.005822893866419634,-0.005471127752116197,0.010852817659553145,0.01587822469820133,0.013672546514994574,-0.017065175981559006,-0.02882821129267621,-0.01769086956163989,0.004288837893656678,-0.024232348091582236,-0.011715939644698756,0.021599553310103027,-0.00614219249289024,0.04038237096524902,-0.01944538412200712,-0.0031412280740009645,0.023269863750644645,-0.005001705184079186,0.019498602787892755,0.011907915825047844,0.011553223027597037,0.01980246485964046,0.019508673569236763,0.05370232185285094,-0.06634426073377211,-0.06331308119185543,-0.0041569220799987025,0.014409931346203796,-0.0003301350018264648,-0.07047077372000846,0.054317432006257355,0.030807089318810293,0.019003338170493357,-0.028417724709050966,0.06238480836249019,-0.05047700660326117,-0.07888629869263339,0.05042172380401826,-0.004344153432722271,0.03158409077515208,-0.05061028301109598
cat__Previous qualification_2,0.0019219627568542988,-0.0024158658767986334,0.0073139217317717605,-0.00469474189663071,0.005756254896506398,0.002865186407350249,1.3058857491106445e-05,0.003577741362220364,-0.00044089999243570883,-0.003219259796437885,-0.0056918964402130024,0.0006682450899444288,-0.0013242442270890648,0.0001477256053198371,0.0034752427718008697,-0.004051476548137059,0.0023539318743154977,-0.00184003825952694,-0.00045054907215632016,-0.001272840454658156,0.002302243744729298,0.00038373277699454587,-0.007200276314281849,-0.0028914023373716926,0.00411264847498387,0.0064067879673158044,-0.017394146984436386,-0.0044117165056764,-0.003060103983452124,0.002883578630023649,-0.0004923552895803943,0.011285704003644457,-0.0055243752928521295,-0.010596874487051306,-0.006254441303532269,-0.0229249261451721,0.00594880357722924,0.005476436235973908,0.0016481418013604113,-0.006414601396245348,0.004606837747136315,0.009811859341213005,0.008888928085356565,-0.0003854864402531577,0.003732495479467331,0.014821864980472065,-0.010386852126823143,0.010580709623897254,-0.010664263901051574,-0.017398941163694934
cat__Previous qualification_3,0.0013554370705660442,-0.011723744878730248,0.011311050140430582,-0.0022448889589393485,0.0022725815289521686,0.01570580573153332,0.007754767921093762,0.007381539652401863,0.0016852561506113532,-0.0009956384438809893,-0.013392392736836688,-0.004571060596342544,0.01706484421489945,-0.018048304763024627,0.007131138067597022,-0.006264608457802864,0.03389221840991158,-0.00886010551966197,0.008232516276499955,0.0035937633713424635,-0.0035819154814996706,0.000868150583323098,0.010575353175004232,-0.0012008211619897024,0.022402251887467077,0.019866340377930676,-0.015419265475586058,0.008633700967590946,-0.01673498991747231,0.018724111892793112,0.07409112063546719,0.0351822318988778,0.047858283574083074,-0.05863839674982441,-0.033303855036423975,-0.02827377864317735,-0.0007103472956034723,0.006535176869631568,0.04593128164542751,-0.029060225567467842,-0.006790271603004695,0.07045974265746685,0.02634301757978328,-0.009601116072263844,0.07593931957037793,0.10542670571368462,0.011328334180506335,-9.020960314120446e-05,-0.13690972646586183,-0.09637738911661152
cat__Previous qualification_39,0.0017275349305195748,0.0012323788911809226,0.006207433357153786,0.0013448333201219024,-0.019910972105088177,0.029704767058401197,0.004686056833570698,0.004777436949673789,-0.031632954215327906,0.013039562405320806,0.06139279645024176,-0.014128079405149855,0.024840285177257098,-0.035780942625836615,0.03925178462268232,0.03298483481918301,0.05708208101811306,0.08783792955986382,0.0005605959821457372,0.01587813382560259,-0.035630054559658064,0.005404412916673117,-0.00339729539338441,-0.02088116199480418,0.0364850649440842,0.06207911157566884,-0.05783191920040355,-0.022684322187187213,0.047827921862845665,0.01743085101613305,0.056301911286572456,0.0967810811281457,0.05137047811906228,-0.17040033879275285,-0.26187796238496597,-0.04214885188692254,0.03573962164791296,-0.0327358322133616,-0.01895544298410603,-0.013594692003859842,-0.010568144550368488,-0.021789427030322554,0.013977584148758658,0.02787278358969235,-0.02189301337498256,-0.06351710206131704,-0.05368286766502184,-0.00033902358082909395,0.05980953524519833,0.09769957852663629
cat__Previous qualification_40,0.001974030893396095,-0.00031101014366393727,0.0034925148744389986,-0.0032392763139410113,0.00037191991660724644,0.0034330758322635106,-0.001371451982976586,0.005522236016746151,-0.004211619719138625,0.0015838269798937991,-0.0016490541964967152,-0.007576716195467931,0.00532416477417892,-0.005745223814244884,0.0020697515517829335,-0.005360347513454506,0.012643894947578662,0.0005280214443329221,0.004300704747526804,0.0017604745614102344,0.0010883435809829626,0.0033862832384521264,0.005461290383780983,-0.0011132407680300022,0.0038245433134552983,0.010756794641903874,0.006484601872908658,-0.002612580493628308,-0.0008708603360043747,0.007893316881176188,0.02296111995468131,0.0035981829161786816,0.01168228658329721,-0.013140076407671647,-0.003219743642289906,-0.004642671575392453,-0.000405192333199128,-0.0045582261054442075,0.002141100686240062,-0.003464230506158227,-0.0015470687591097442,0.012959388370990334,0.02103280400677159,-0.016741323872292754,0.004721251580927973,0.023578574548425293,0.00841948951825906,-0.021648412038389728,-0.013279322564098348,-0.016465411262821694
cat__Previous qualification_42,0.003263469627992999,0.00026663448378505056,0.005213934472434838,-0.0041295348257124245,-0.0005546517720991594,-0.0010700041319364943,-0.01292304602891805,0.005422657693303497,0.00045396819963014576,0.0030093630373781623,0.007577010246526864,-0.00176068029906859,0.007071997664305261,-0.0031216617724334123,-0.00021449897474814803,0.010886795725546437,0.010587081209213815,0.010952291222880106,-0.009206485527981347,4.1319868384883914e-05,0.002615655497144578,0.001378102255744261,0.0104757724685952,0.0028525899814932816,0.0033832914760998454,0.004203278044502209,0.005377954816169461,0.014181945583832036,0.007709606241460551,-0.0016953016862271096,0.002409214141772569,0.007868068947254012,0.004919879078349966,-0.01945057474032196,-0.010289389536779648,-0.011546944154291642,-0.003348356954826365,0.003472373435453736,0.004315871356368864,0.012673627620881808,0.0006072423502591056,0.007937256132922208,0.005807669169029533,0.011234308403743735,-0.017737790928192037,-0.0056984689218678615,0.011545982541405514,0.01217299624782973,0.007620401071684228,-0.009240783058214921
